ticker,region,sub_region,country,objective,asset_class,hedge_ccy,leverage_typ,emerging_mkt,single_stock
PRJU,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
PRMG,,,,Precious Metals,Commodity,nan,nan,False,False
PRMU,,,,Precious Metals,Commodity,nan,nan,False,False
PRUC,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
PRUK,Europe,Northern Europe,United Kingdom,Small/Mid Cap,Equity,nan,nan,False,False
PRUS,Americas,Northern America,United States,Value,Equity,nan,nan,False,False
PRWU,,,,Large/Mid Cap,Equity,nan,nan,False,False
PSH,Americas,Northern America,United States,All Cap,Equity,nan,nan,False,False
PSHD,Americas,Northern America,United States,All Cap,Equity,nan,nan,False,False
PSRE,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
PSRF,Americas,Northern America,United States,Value,Equity,nan,nan,False,False
PSRM,,,,All Cap,Equity,nan,nan,True,False
PSRU,Europe,Northern Europe,United Kingdom,Large Cap,Equity,nan,nan,False,False
PSRW,,,,All Cap,Equity,nan,nan,False,False
PU13,Europe,Northern Europe,United Kingdom,VCT,VCT,nan,nan,False,False
PUIG,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
PUIP,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
PUS3,,,,Currency,Currency,nan,Long,False,False
PUS5,,,,Currency,Currency,nan,Long,False,False
PVN,Europe,Northern Europe,United Kingdom,VCT,VCT,nan,nan,False,False
QCLN,,,,Clean Energy,Equity,nan,nan,False,False
QCLU,,,,Clean Energy,Equity,nan,nan,False,False
QDFD,,,,Income,Equity,nan,nan,False,False
QDIV,Americas,Northern America,United States,Income,Equity,nan,nan,False,False
QUID,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
QVFD,,,,Minimum Volatility,Equity,nan,nan,False,False
QYLD,,,,Derivative,Equity,nan,nan,False,False
QYLP,,,,Derivative,Equity,nan,nan,False,False
QYLU,,,,Derivative,Equity,nan,nan,False,False
R1GR,Americas,Northern America,United States,Growth,Equity,nan,nan,False,False
R1VL,Americas,Northern America,United States,Income,Equity,nan,nan,False,False
R2SC,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
R2US,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
RAYG,,,,Clean Energy,Equity,nan,nan,False,False
RAYS,,,,Clean Energy,Equity,nan,nan,False,False
RAYZ,,,,Clean Energy,Equity,nan,nan,False,False
RBOD,,,,Automation & Robotics,Equity,nan,nan,False,False
RBOT,,,,Automation & Robotics,Equity,nan,nan,False,False
RBTX,,,,Automation & Robotics,Equity,nan,nan,False,False
RC2,,,,Private Equity,Real Asset,nan,nan,False,False
RCOI,,,,Loans,Fixed Income,nan,nan,False,False
RCP,,,,Large/Mid Cap,Equity,nan,nan,False,False
RECI,,,,Real Estate,Equity,nan,nan,False,False
RECY,,,,Waste Recycling,Equity,nan,nan,False,False
REGB,,,,Rare Earths,Equity,nan,nan,False,False
REMX,,,,Rare Earths,Equity,nan,nan,False,False
RENG,,,,Clean Energy,Equity,nan,nan,False,False
RENW,,,,Clean Energy,Equity,nan,nan,False,False
REUG,,,,Circular Economy,Equity,nan,nan,False,False
REUS,,,,Circular Economy,Equity,nan,nan,False,False
RHM,,,,Music Royalty,Equity,nan,nan,False,False
RHMP,,,,Music Royalty,Equity,nan,nan,False,False
RIAG,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
RIAP,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
RICI,,,,Broad Based,Commodity,nan,nan,False,False
RIEG,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
RIEU,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
RIII,Europe,Northern Europe,United Kingdom,Small Cap,Equity,nan,nan,False,False
RIJG,,,,Large/Mid Cap,Equity,nan,nan,False,False
RIJP,,,,Large/Mid Cap,Equity,nan,nan,False,False
RIOL,Americas,Latin America and the Caribbean,Brazil,Large/Mid Cap,Equity,nan,nan,False,False
RIOU,Americas,Latin America and the Caribbean,Brazil,Large/Mid Cap,Equity,nan,nan,False,False
RISE,,,,High Yield,Fixed Income,nan,nan,False,False
RIUG,,,,Large/Mid Cap,Equity,nan,nan,False,False
RIUS,,,,Large/Mid Cap,Equity,nan,nan,False,False
RKW,Europe,Northern Europe,United Kingdom,Small Cap,Equity,nan,nan,False,False
RMII,,,,Infrastructure,Equity,nan,nan,False,False
RMMC,Europe,Northern Europe,United Kingdom,Micro Cap,Equity,nan,nan,False,False
RNRG,,,,Clean Energy,Equity,nan,nan,False,False
RNRU,,,,Clean Energy,Equity,nan,nan,False,False
ROAI,,,,Automation & Robotics,Equity,nan,nan,False,False
ROBG,,,,Automation & Robotics,Equity,nan,nan,False,False
ROBO,,,,Automation & Robotics,Equity,nan,nan,False,False
ROLG,,,,Broad Based,Commodity,nan,nan,False,False
ROLL,,,,Broad Based,Commodity,nan,nan,False,False
ROOF,,,,Clean Energy,Equity,nan,nan,False,False
RPAB,Europe,,,Climate Transition,Equity,nan,nan,False,False
RQFI,Asia,Eastern Asia,China,Large/Mid Cap,Equity,nan,nan,False,False
RS2G,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
RS2U,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
RSE,,,,Energy,Equity,nan,nan,False,False
RSGL,Americas,Northern America,United States,Growth,Equity,nan,nan,False,False
RTW,,,,Healthcare Innovations,Equity,nan,nan,False,False
RTWG,,,,Healthcare Innovations,Equity,nan,nan,False,False
RTWO,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
RTWP,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
RTYS,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
RUSG,Americas,Northern America,United States,Growth,Equity,nan,nan,False,False
S100,Europe,Northern Europe,United Kingdom,Large Cap,Equity,nan,nan,False,False
S250,Europe,Northern Europe,United Kingdom,Mid Cap,Equity,nan,nan,False,False
S400,Asia,Eastern Asia,Japan,Small/Mid Cap,Equity,nan,nan,False,False
S5EE,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
S5EG,Americas,Northern America,United States,Large Cap,Equity,GBP,nan,False,False
S5SD,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
S600,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
S6EW,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
S7XP,Europe,,,Financial Services,Equity,nan,nan,False,False
SAAA,,,,Government,Fixed Income,nan,nan,False,False
SADA,Asia,,,Large/Mid Cap,Equity,nan,nan,True,False
SAEM,,,,Large/Mid Cap,Equity,nan,nan,True,False
SAEU,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SAGG,,,,Aggregate,Fixed Income,nan,nan,False,False
SAIN,,,,Income,Equity,nan,nan,False,False
SAJP,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
SALL,,,,Broad Based,Commodity,nan,Short,False,False
SAPA,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SASU,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
SAUM,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SAUS,Oceania,Australia and New Zealand,Australia,Large/Mid Cap,Equity,nan,nan,False,False
SAWD,,,,Large/Mid Cap,Equity,nan,nan,False,False
SBEG,,,,Government,Fixed Income,nan,nan,True,False
SBEM,,,,Government,Fixed Income,nan,nan,True,False
SBIO,Americas,Northern America,United States,Healthcare Innovations,Equity,nan,nan,False,False
SBO,Europe,Northern Europe,United Kingdom,Mid Cap,Equity,nan,nan,False,False
SBRT,,,,Energy,Commodity,nan,Short,False,False
SBUL,,,,Precious Metals,Commodity,nan,Short,False,False
SBUS,,,,Agriculture & Livestock,Commodity,nan,nan,False,False
SBUY,,,,Buyback,Equity,nan,nan,False,False
SCF,Europe,Northern Europe,United Kingdom,All Cap,Equity,nan,nan,False,False
SCNY,,,,Currency,Currency,nan,nan,False,False
SCOP,,,,Industrial Metals,Commodity,nan,Short,False,False
SCP,Europe,Northern Europe,United Kingdom,Mid Cap,Equity,nan,nan,False,False
SDEU,Europe,Western Europe,Germany,Government,Fixed Income,nan,nan,False,False
SDG3,,,,Healthcare Innovations,Equity,nan,nan,False,False
SDG6,,,,Utilities - Water,Equity,nan,nan,False,False
SDG7,,,,Clean Energy,Equity,nan,nan,False,False
SDG9,,,,Innovation,Equity,nan,nan,False,False
SDGX,,,,Large/Mid Cap,Equity,nan,nan,False,False
SDHA,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
SDHG,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
SDHY,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
SDIA,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
SDIG,Americas,Northern America,United States,Corporate,Fixed Income,nan,nan,False,False
SDIP,Americas,Northern America,United States,Income,Equity,nan,nan,False,False
SDIU,Americas,Northern America,United States,Income,Equity,nan,nan,False,False
SDIV,Americas,Northern America,United States,Income,Equity,nan,nan,False,False
SDJP,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
SDP,Asia,,,All Cap,Equity,nan,nan,False,False
SDUE,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SDUS,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
SDV,Europe,Northern Europe,United Kingdom,Income,Equity,nan,nan,False,False
SDWD,,,,Large/Mid Cap,Equity,nan,nan,False,False
SE15,Europe,,,Corporate,Fixed Income,nan,nan,False,False
SEAG,Europe,,,Aggregate,Fixed Income,nan,nan,False,False
SEC,Europe,Northern Europe,United Kingdom,Small Cap,Equity,nan,nan,False,False
SEDM,,,,Large/Mid Cap,Equity,nan,nan,True,False
SEDY,,,,Income,Equity,nan,nan,True,False
SEED,,,,Private Equity,Equity,nan,nan,False,False
SEGA,Europe,,,Government,Fixed Income,nan,nan,False,False
SEGM,,,,Large/Mid Cap,Equity,nan,nan,True,False
SEMA,,,,Large/Mid Cap,Equity,nan,nan,True,False
SEMB,,,,Aggregate,Fixed Income,nan,nan,True,False
SEMC,,,,Aggregate,Fixed Income,nan,nan,True,False
SEMG,,,,Semiconductors,Equity,nan,nan,False,False
SEMH,,,,Government,Fixed Income,nan,nan,True,False
SEML,,,,Local Currency,Fixed Income,nan,nan,True,False
SEMU,,,,Semiconductors,Equity,nan,nan,False,False
SEPA,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SEQI,,,,Infrastructure,Equity,nan,nan,False,False
SETM,,,,Materials - Energy Transition,Equity,nan,nan,False,False
SETP,,,,Materials - Energy Transition,Equity,nan,nan,False,False
SEU3,,,,Currency,Currency,nan,Long,False,False
SEUC,Europe,,,Corporate,Fixed Income,nan,nan,False,False
SEUR,,,,Currency,Currency,nan,nan,False,False
SGB3,,,,Currency,Currency,nan,Long,False,False
SGBP,,,,Currency,Currency,nan,nan,False,False
SGBS,,,,Precious Metals,Commodity,nan,nan,False,False
SGBX,,,,Precious Metals,Commodity,nan,nan,False,False
SGEA,,,,Local Currency,Fixed Income,nan,nan,True,False
SGIL,,,,Government,Fixed Income,nan,nan,False,False
SGJP,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
SGLO,,,,Government,Fixed Income,nan,nan,False,False
SGQD,,,,Income,Equity,nan,nan,False,False
SGQL,,,,Income,Equity,nan,nan,False,False
SGQX,,,,Income,Equity,GBP,nan,False,False
SGSU,,,,Corporate,Fixed Income,GBP,nan,False,False
SGWS,,,,Large/Mid Cap,Equity,nan,nan,False,False
SHIP,,,,Other,Multi Asset,nan,nan,False,False
SHLD,,,,Cybersecurity,Equity,nan,nan,False,False
SHLG,,,,Cybersecurity,Equity,nan,nan,False,False
SHPP,,,,Other,Multi Asset,nan,nan,False,False
SHRS,Europe,Northern Europe,United Kingdom,All Cap,Equity,nan,nan,False,False
SHYG,,,,High Yield,Fixed Income,nan,nan,False,False
SHYU,,,,High Yield,Fixed Income,nan,nan,False,False
SIGC,,,,All Cap,Equity,nan,nan,False,False
SILG,,,,Mining - Silver,Equity,nan,nan,False,False
SILP,,,,Precious Metals,Commodity,nan,nan,False,False
SILV,,,,Mining - Silver,Equity,nan,nan,False,False
SIME,,,,Industrial Metals,Commodity,nan,Short,False,False
SIUS,,,,Precious Metals,Commodity,nan,nan,False,False
SJG,Asia,Eastern Asia,Japan,All Cap,Equity,nan,nan,False,False
SJNK,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
SJP3,,,,Currency,Currency,nan,Long,False,False
SJPA,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
SJPY,,,,Currency,Currency,nan,nan,False,False
SKYP,,,,Cloud Computing and Internet,Equity,nan,nan,False,False
SKYU,,,,Cloud Computing and Internet,Equity,nan,nan,False,False
SKYY,,,,Cloud Computing and Internet,Equity,nan,nan,False,False
SLFR,,,,Other,Multi Asset,nan,nan,False,False
SLFX,,,,Other,Multi Asset,nan,nan,False,False
SLVR,,,,Precious Metals,Commodity,nan,nan,False,False
SLXX,,,,Aggregate,Fixed Income,nan,nan,False,False
SMBS,Americas,Northern America,United States,MBS,Fixed Income,nan,nan,False,False
SMEA,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SMEU,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SMGB,,,,Semiconductors,Equity,nan,nan,False,False
SMH,,,,Semiconductors,Equity,nan,nan,False,False
SMIF,,,,Aggregate,Fixed Income,nan,nan,False,False
SMPA,,,,Large/Mid Cap,Equity,nan,nan,True,False
SMRU,,,,Large/Mid Cap,Equity,nan,nan,False,False
SMT,,,,Large/Mid Cap,Equity,nan,nan,False,False
SMTC,Americas,Northern America,United States,Cash,Fixed Income,nan,nan,False,False
SMUD,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SNGA,,,,Energy,Commodity,nan,Short,False,False
SNIK,,,,Industrial Metals,Commodity,nan,Short,False,False
SNSG,,,,Cloud Computing and Internet,Equity,nan,nan,False,False
SNSR,,,,Cloud Computing and Internet,Equity,nan,nan,False,False
SOI,Asia,,,Income,Equity,nan,nan,False,False
SOIL,,,,Energy,Commodity,nan,Short,False,False
SOND,,,,Music Royalty,Equity,nan,nan,False,False
SONG,,,,Music Royalty,Equity,nan,nan,False,False
SOYB,,,,Agriculture & Livestock,Commodity,nan,nan,False,False
SOYO,,,,Agriculture & Livestock,Commodity,nan,nan,False,False
SOYU,,,,Agriculture & Livestock,Commodity,nan,nan,False,False
SP5C,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SP5G,Americas,Northern America,United States,Large Cap,Equity,GBP,nan,False,False
SP5L,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPAG,,,,Agribusiness,Equity,nan,nan,False,False
SPDA,Americas,Northern America,United States,Income,Equity,nan,nan,False,False
SPED,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPEH,Europe,Southern Europe,Spain,Government,Fixed Income,USD,nan,False,False
SPEP,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPEQ,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPES,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPEX,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPGP,,,,Mining - Gold,Equity,nan,nan,False,False
SPLG,Americas,Northern America,United States,Minimum Volatility,Equity,nan,nan,False,False
SPLW,Americas,Northern America,United States,Minimum Volatility,Equity,nan,nan,False,False
SPMD,Americas,Northern America,United States,Minimum Volatility,Equity,nan,nan,False,False
SPMV,Americas,Northern America,United States,Minimum Volatility,Equity,nan,nan,False,False
SPOG,,,,Oil and Gas,Equity,nan,nan,False,False
SPOL,Europe,Eastern Europe,Poland,Large/Mid Cap,Equity,nan,nan,False,False
SPPB,Europe,Southern Europe,Spain,Government,Fixed Income,GBP,nan,False,False
SPQB,Americas,Northern America,United States,Quarterly Buffer,Equity,nan,nan,False,False
SPQH,Americas,Northern America,United States,Quarterly Tail Hedge,Equity,nan,nan,False,False
SPUD,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
SPUG,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
SPX4,Americas,Northern America,United States,Mid Cap,Equity,nan,nan,False,False
SPX5,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPXD,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPXE,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPXJ,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
SPXP,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPXS,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SPY4,Americas,Northern America,United States,Mid Cap,Equity,nan,nan,False,False
SPY5,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
SQBP,Americas,Northern America,United States,Quarterly Buffer,Equity,nan,nan,False,False
SQHP,Americas,Northern America,United States,Quarterly Tail Hedge,Equity,nan,nan,False,False
SRHE,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
SRIU,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
SRIW,,,,Large/Mid Cap,Equity,nan,nan,False,False
SRSA,Africa,Sub-Saharan Africa,South Africa,Large/Mid Cap,Equity,nan,nan,False,False
SRUG,Americas,Northern America,United States,Large/Mid Cap,Equity,GBP,nan,False,False
SRWG,,,,Large/Mid Cap,Equity,GBP,nan,False,False
SSAC,,,,Large/Mid Cap,Equity,nan,nan,False,False
SSHY,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
SSIF,,,,Aggregate,Fixed Income,nan,nan,False,False
SSIL,,,,Precious Metals,Commodity,nan,Short,False,False
SSON,,,,Small/Mid Cap,Equity,nan,nan,False,False
SST,Asia,,,Small Cap,Equity,nan,nan,False,False
SSXF,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
STEA,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
STHE,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
STHS,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
STHY,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
STPH,Americas,Northern America,United States,Derivative,Derivative,GBP,nan,False,False
STPU,Americas,Northern America,United States,Derivative,Derivative,nan,nan,False,False
STS,,,,All Cap,Equity,nan,nan,False,False
STYC,Americas,Northern America,United States,High Yield,Fixed Income,nan,nan,False,False
SUAG,Americas,Northern America,United States,Aggregate,Fixed Income,nan,nan,False,False
SUAP,Americas,Northern America,United States,Large/Mid Cap,Equity,GBP,nan,False,False
SUAS,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
SUD5,,,,Currency,Currency,nan,Long,False,False
SUES,,,,Large/Mid Cap,Equity,nan,nan,True,False
SUGA,,,,Agriculture & Livestock,Commodity,nan,nan,False,False
SUJA,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
SUJP,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
SUJS,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,EUR,nan,False,False
SUK2,Europe,Northern Europe,United Kingdom,Large Cap,Equity,nan,Short,False,False
SUKC,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
SUOE,Europe,,,Corporate,Fixed Income,nan,nan,False,False
SUOG,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,nan,nan,False,False
SUOP,Europe,Northern Europe,United Kingdom,Corporate,Fixed Income,GBP,nan,False,False
SUP3,,,,Currency,Currency,nan,Long,False,False
SUP5,,,,Currency,Currency,nan,Long,False,False
SUSC,Europe,,,Corporate,Fixed Income,nan,nan,False,False
SUSD,Europe,,,Corporate,Fixed Income,nan,nan,False,False
SUSM,,,,Large/Mid Cap,Equity,nan,nan,True,False
SUSS,,,,Corporate,Fixed Income,nan,nan,False,False
SUSU,,,,Corporate,Fixed Income,nan,nan,False,False
SUSW,,,,Large/Mid Cap,Equity,nan,nan,False,False
SUUS,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
SUWG,,,,Large/Mid Cap,Equity,nan,nan,False,False
SUWS,,,,Large/Mid Cap,Equity,nan,nan,False,False
SVCT,Europe,Northern Europe,United Kingdom,VCT,VCT,nan,nan,False,False
SVM,,,,Large/Mid Cap,Equity,nan,nan,True,False
SWDA,,,,Large/Mid Cap,Equity,nan,nan,False,False
SWEF,,,,Real Estate,Equity,nan,nan,False,False
SWLD,,,,Large/Mid Cap,Equity,nan,nan,False,False
SWLH,,,,Large/Mid Cap,Equity,GBP,nan,False,False
SWPA,,,,Large/Mid Cap,Equity,nan,nan,False,False
SWRD,,,,Large/Mid Cap,Equity,nan,nan,False,False
SX5S,Europe,,,Large Cap,Equity,nan,nan,False,False
SXLB,Americas,Northern America,United States,Materials,Equity,nan,nan,False,False
SXLC,Americas,Northern America,United States,Communication Services,Equity,nan,nan,False,False
